"","from","to","r","p","linecolor","linesize"
"767","vOTU_25678_Unknown","zOTU_82_Unclassified._Bacteroides",0.909741195407544,0.00026007817269107,"positive",0.909741195407544
"768","vOTU_2983_Unknown","zOTU_82_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"769","vOTU_31352_Unknown","zOTU_82_Unclassified._Bacteroides",0.846925720824159,0.00198836867067904,"positive",0.846925720824159
"770","vOTU_3456_Unknown","zOTU_82_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"771","vOTU_3596_Unknown","zOTU_82_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"772","vOTU_361_Unknown","zOTU_82_Unclassified._Bacteroides",0.74740931868366,0.0129587933490906,"positive",0.74740931868366
"773","vOTU_36357_Unknown","zOTU_82_Unclassified._Bacteroides",0.889655172413793,0.000566614626631058,"positive",0.889655172413793
"774","vOTU_3891_Unknown","zOTU_82_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"775","vOTU_4701_Unknown","zOTU_82_Unclassified._Bacteroides",-0.924506702884387,0.00012963268591554,"negative",0.924506702884387
"776","vOTU_5850_Unknown","zOTU_82_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"777","vOTU_967_Unknown","zOTU_82_Unclassified._Bacteroides",-0.743484411410521,0.013711884904507,"negative",0.743484411410521
"778","vOTU_9734_Unknown","zOTU_82_Unclassified._Bacteroides",0.860478176294941,0.00139610151232143,"positive",0.860478176294941
"779","vOTU_10025_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.850415343293782,0.00182121361440491,"negative",0.850415343293782
"780","vOTU_1003_Nadiaviridae","zOTU_122_Unclassified_Erysipelotrichaceae",-0.955868522516674,0.000015732030925674,"negative",0.955868522516674
"781","vOTU_1025_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.937958099221084,0.0000601190821871565,"negative",0.937958099221084
"782","vOTU_1030_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.937958099221084,0.0000601190821871565,"negative",0.937958099221084
"783","vOTU_103327_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.664841456346628,0.0359543212548051,"negative",0.664841456346628
"784","vOTU_10472_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.955868522516674,0.000015732030925674,"negative",0.955868522516674
"785","vOTU_1081_Hannahviridae","zOTU_122_Unclassified_Erysipelotrichaceae",-0.844162289298975,0.00212839527701258,"negative",0.844162289298975
"786","vOTU_1103_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.925451991231469,0.000123404689459366,"positive",0.925451991231469
"787","vOTU_1106_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.925451991231469,0.000123404689459366,"positive",0.925451991231469
"788","vOTU_11729_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.903225806451613,0.000340932406937288,"negative",0.903225806451613
"789","vOTU_11789_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.838709677419355,0.0024253789681992,"negative",0.838709677419355
"790","vOTU_11790_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.715018170033165,0.0201124289492247,"negative",0.715018170033165
"791","vOTU_11977_Almaviridae","zOTU_122_Unclassified_Erysipelotrichaceae",-0.935483870967742,0.0000700850159937749,"negative",0.935483870967742
"792","vOTU_12320_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.894186721257433,0.000481835873074632,"negative",0.894186721257433
"793","vOTU_1263_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.669076777444373,0.0343690279218448,"negative",0.669076777444373
"794","vOTU_12647_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.894186721257433,0.000481835873074632,"negative",0.894186721257433
"795","vOTU_1268_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.956717261205505,0.0000145713358923862,"negative",0.956717261205505
"796","vOTU_12881_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.894186721257433,0.000481835873074632,"negative",0.894186721257433
"797","vOTU_12893_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.906692829247047,0.000295911555059412,"negative",0.906692829247047
"798","vOTU_12903_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.906692829247047,0.000295911555059412,"negative",0.906692829247047
"799","vOTU_13268_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.906692829247047,0.000295911555059412,"negative",0.906692829247047
"800","vOTU_13272_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.85666839728859,0.00154747245550379,"negative",0.85666839728859
"801","vOTU_1360_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.937958099221084,0.0000601190821871565,"negative",0.937958099221084
"802","vOTU_140822_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.702473991611531,0.0234957441714124,"negative",0.702473991611531
"803","vOTU_141907_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.870967741935484,0.00103487890627654,"negative",0.870967741935484
"804","vOTU_14909_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.867148549754591,0.00115736784435955,"negative",0.867148549754591
"805","vOTU_15717_Morganviridae","zOTU_122_Unclassified_Erysipelotrichaceae",-0.892565971356629,0.000511007222293479,"negative",0.892565971356629
"806","vOTU_1643_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.671007042296473,0.0336625069200214,"negative",0.671007042296473
"807","vOTU_16507_Jeppeviridae","zOTU_122_Unclassified_Erysipelotrichaceae",0.671113545557445,0.03362381357887,"positive",0.671113545557445
"808","vOTU_16805_Morganviridae","zOTU_122_Unclassified_Erysipelotrichaceae",-0.956717261205505,0.0000145713358923862,"negative",0.956717261205505
"809","vOTU_16850_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.903225806451613,0.000340932406937288,"negative",0.903225806451613
"810","vOTU_1695_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.639355766716451,0.0465459104717698,"negative",0.639355766716451
"811","vOTU_1698_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.65201627694846,0.0410547949750526,"negative",0.65201627694846
"812","vOTU_1727_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.65201627694846,0.0410547949750526,"negative",0.65201627694846
"813","vOTU_1747_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.65201627694846,0.0410547949750526,"negative",0.65201627694846
"814","vOTU_1789_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.671113545557445,0.03362381357887,"positive",0.671113545557445
"815","vOTU_1915_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.937958099221084,0.0000601190821871565,"negative",0.937958099221084
"816","vOTU_21705_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.937958099221084,0.0000601190821871565,"negative",0.937958099221084
"817","vOTU_2335_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.925451991231469,0.000123404689459366,"positive",0.925451991231469
"818","vOTU_23490_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.903225806451613,0.000340932406937288,"negative",0.903225806451613
"819","vOTU_23699_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.833796682456338,0.00271758087800021,"negative",0.833796682456338
"820","vOTU_25678_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.955868522516674,0.000015732030925674,"negative",0.955868522516674
"821","vOTU_2983_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.912945883241855,0.000225958596236112,"positive",0.912945883241855
"822","vOTU_31352_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.844162289298975,0.00212839527701258,"negative",0.844162289298975
"823","vOTU_3456_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.925451991231469,0.000123404689459366,"positive",0.925451991231469
"824","vOTU_3523_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.65201627694846,0.0410547949750526,"negative",0.65201627694846
"825","vOTU_3596_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.925451991231469,0.000123404689459366,"positive",0.925451991231469
"826","vOTU_36357_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.900500417052845,0.000379701195404454,"negative",0.900500417052845
"827","vOTU_3891_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.937958099221084,0.0000601190821871565,"positive",0.937958099221084
"828","vOTU_4701_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.956717261205505,0.0000145713358923862,"positive",0.956717261205505
"829","vOTU_4879_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.722897396012249,0.0181689148411126,"positive",0.722897396012249
"830","vOTU_5850_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.912945883241855,0.000225958596236112,"positive",0.912945883241855
"831","vOTU_7284_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.65201627694846,0.0410547949750526,"negative",0.65201627694846
"832","vOTU_73800_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.784951634384553,0.00715183469628037,"negative",0.784951634384553
"833","vOTU_7685_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.664841456346628,0.0359543212548051,"negative",0.664841456346628
"834","vOTU_967_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",0.637811507470337,0.0472475245799677,"positive",0.637811507470337
"835","vOTU_9734_Unknown","zOTU_122_Unclassified_Erysipelotrichaceae",-0.870967741935484,0.00103487890627654,"negative",0.870967741935484
"836","vOTU_10025_Unknown","zOTU_15_Unclassified._Bacteroides",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"837","vOTU_1003_Nadiaviridae","zOTU_15_Unclassified._Bacteroides",-0.816012348455999,0.00398914439528716,"negative",0.816012348455999
"838","vOTU_1025_Unknown","zOTU_15_Unclassified._Bacteroides",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"839","vOTU_1030_Unknown","zOTU_15_Unclassified._Bacteroides",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"840","vOTU_10472_Unknown","zOTU_15_Unclassified._Bacteroides",-0.840554073221593,0.00232177895009115,"negative",0.840554073221593
"841","vOTU_1081_Hannahviridae","zOTU_15_Unclassified._Bacteroides",-0.903030303030303,0.000343612197763281,"negative",0.903030303030303
"842","vOTU_1103_Unknown","zOTU_15_Unclassified._Bacteroides",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"843","vOTU_1106_Unknown","zOTU_15_Unclassified._Bacteroides",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"844","vOTU_11729_Unknown","zOTU_15_Unclassified._Bacteroides",-0.875427559273011,0.000904109701949638,"negative",0.875427559273011
"845","vOTU_11789_Unknown","zOTU_15_Unclassified._Bacteroides",-0.906692829247047,0.000295911555059412,"negative",0.906692829247047
"846","vOTU_11790_Unknown","zOTU_15_Unclassified._Bacteroides",-0.729486652416078,0.016646879953377,"negative",0.729486652416078
"847","vOTU_11977_Almaviridae","zOTU_15_Unclassified._Bacteroides",-0.78788480334571,0.0067954323151991,"negative",0.78788480334571
"848","vOTU_12320_Unknown","zOTU_15_Unclassified._Bacteroides",-0.939393939393939,0.000054840529985137,"negative",0.939393939393939
"849","vOTU_1263_Unknown","zOTU_15_Unclassified._Bacteroides",-0.684848484848485,0.0288827975067328,"negative",0.684848484848485
"850","vOTU_12647_Unknown","zOTU_15_Unclassified._Bacteroides",-0.939393939393939,0.000054840529985137,"negative",0.939393939393939
"851","vOTU_1268_Unknown","zOTU_15_Unclassified._Bacteroides",-0.866666666666667,0.00117353818015547,"negative",0.866666666666667
"852","vOTU_12881_Unknown","zOTU_15_Unclassified._Bacteroides",-0.939393939393939,0.000054840529985137,"negative",0.939393939393939
"853","vOTU_12893_Unknown","zOTU_15_Unclassified._Bacteroides",-0.951515151515151,0.0000227985492064171,"negative",0.951515151515151
"854","vOTU_12903_Unknown","zOTU_15_Unclassified._Bacteroides",-0.951515151515151,0.0000227985492064171,"negative",0.951515151515151
"855","vOTU_13268_Unknown","zOTU_15_Unclassified._Bacteroides",-0.951515151515151,0.0000227985492064171,"negative",0.951515151515151
"856","vOTU_13272_Unknown","zOTU_15_Unclassified._Bacteroides",-0.854545454545454,0.00163680331598672,"negative",0.854545454545454
"857","vOTU_1360_Unknown","zOTU_15_Unclassified._Bacteroides",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"858","vOTU_140822_Unknown","zOTU_15_Unclassified._Bacteroides",-0.632221765427267,0.0498460995096796,"negative",0.632221765427267
"859","vOTU_141907_Unknown","zOTU_15_Unclassified._Bacteroides",-0.881680613267819,0.000741594790334329,"negative",0.881680613267819
"860","vOTU_14909_Unknown","zOTU_15_Unclassified._Bacteroides",-0.898646375530978,0.000407859941974672,"negative",0.898646375530978
"861","vOTU_15717_Morganviridae","zOTU_15_Unclassified._Bacteroides",-0.85282493560439,0.00171189499810632,"negative",0.85282493560439
"862","vOTU_16507_Jeppeviridae","zOTU_15_Unclassified._Bacteroides",0.699091375232074,0.0244709907571504,"positive",0.699091375232074
"863","vOTU_16805_Morganviridae","zOTU_15_Unclassified._Bacteroides",-0.866666666666667,0.00117353818015547,"negative",0.866666666666667
"864","vOTU_16850_Unknown","zOTU_15_Unclassified._Bacteroides",-0.819150073319746,0.00373895098080803,"negative",0.819150073319746
"865","vOTU_1789_Unknown","zOTU_15_Unclassified._Bacteroides",0.729486652416078,0.016646879953377,"positive",0.729486652416078
"866","vOTU_1915_Unknown","zOTU_15_Unclassified._Bacteroides",-0.757575757575757,0.0111434467996942,"negative",0.757575757575757
"867","vOTU_21705_Unknown","zOTU_15_Unclassified._Bacteroides",-0.733333333333333,0.0158005962505716,"negative",0.733333333333333
"868","vOTU_2335_Unknown","zOTU_15_Unclassified._Bacteroides",0.757575757575757,0.0111434467996942,"positive",0.757575757575757
"869","vOTU_23490_Unknown","zOTU_15_Unclassified._Bacteroides",-0.794137857340517,0.00607802144001636,"negative",0.794137857340517
"870","vOTU_23699_Unknown","zOTU_15_Unclassified._Bacteroides",-0.924506702884387,0.00012963268591554,"negative",0.924506702884387
"871","vOTU_25678_Unknown","zOTU_15_Unclassified._Bacteroides",-0.85282493560439,0.00171189499810632,"negative",0.85282493560439
"872","vOTU_2983_Unknown","zOTU_15_Unclassified._Bacteroides",0.781818181818182,0.00754700778106786,"positive",0.781818181818182
"873","vOTU_31352_Unknown","zOTU_15_Unclassified._Bacteroides",-0.878787878787879,0.000813862111732211,"negative",0.878787878787879
"874","vOTU_3456_Unknown","zOTU_15_Unclassified._Bacteroides",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"875","vOTU_3596_Unknown","zOTU_15_Unclassified._Bacteroides",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"876","vOTU_36357_Unknown","zOTU_15_Unclassified._Bacteroides",-0.82106539347075,0.00359188000143035,"negative",0.82106539347075
"877","vOTU_3891_Unknown","zOTU_15_Unclassified._Bacteroides",0.76969696969697,0.00922195272221601,"positive",0.76969696969697
"878","vOTU_4701_Unknown","zOTU_15_Unclassified._Bacteroides",0.806060606060606,0.0048620611019646,"positive",0.806060606060606
"879","vOTU_4879_Unknown","zOTU_15_Unclassified._Bacteroides",0.700649049745371,0.024018509248755,"positive",0.700649049745371
"880","vOTU_5850_Unknown","zOTU_15_Unclassified._Bacteroides",0.781818181818182,0.00754700778106786,"positive",0.781818181818182
"881","vOTU_967_Unknown","zOTU_15_Unclassified._Bacteroides",0.76969696969697,0.00922195272221601,"positive",0.76969696969697
"882","vOTU_9734_Unknown","zOTU_15_Unclassified._Bacteroides",-0.85666839728859,0.00154747245550379,"negative",0.85666839728859
"883","vOTU_1093_Lauraviridae","zOTU_59_lactobacilli_vaginalis",-0.639751552795031,0.0463672175324513,"negative",0.639751552795031
"884","vOTU_11790_Unknown","zOTU_59_lactobacilli_vaginalis",0.646181376361069,0.0435281601866183,"positive",0.646181376361069
"885","vOTU_1309_Lauraviridae","zOTU_59_lactobacilli_vaginalis",-0.639751552795031,0.0463672175324513,"negative",0.639751552795031
"886","vOTU_16073_Unknown","zOTU_59_lactobacilli_vaginalis",-0.717845449393623,0.0193992890736001,"negative",0.717845449393623
"887","vOTU_16373_Unknown","zOTU_59_lactobacilli_vaginalis",-0.742387174159217,0.0139277680564645,"negative",0.742387174159217
"888","vOTU_659_Nikolajviridae","zOTU_59_lactobacilli_vaginalis",0.822811420399822,0.00346146777351227,"positive",0.822811420399822
"889","vOTU_1003_Nadiaviridae","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.717845449393623,0.0193992890736001,"negative",0.717845449393623
"890","vOTU_1025_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"891","vOTU_1030_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"892","vOTU_10472_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.693303724628029,0.0262034896771421,"negative",0.693303724628029
"893","vOTU_1103_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.709090909090909,0.0216659233675324,"positive",0.709090909090909
"894","vOTU_1106_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.709090909090909,0.0216659233675324,"positive",0.709090909090909
"895","vOTU_11977_Almaviridae","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.687835939428795,0.0279157241318635,"negative",0.687835939428795
"896","vOTU_1268_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"897","vOTU_1643_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.717845449393623,0.0193992890736001,"negative",0.717845449393623
"898","vOTU_16805_Morganviridae","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.672727272727273,0.0330412225454377,"negative",0.672727272727273
"899","vOTU_16850_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644064561465144,0.0444495878759372,"negative",0.644064561465144
"900","vOTU_1695_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"901","vOTU_1698_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"902","vOTU_1727_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"903","vOTU_1747_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"904","vOTU_1915_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.793939393939394,0.00609992331369691,"negative",0.793939393939394
"905","vOTU_21705_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.818181818181818,0.00381492008255072,"negative",0.818181818181818
"906","vOTU_2335_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.793939393939394,0.00609992331369691,"positive",0.793939393939394
"907","vOTU_23490_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.681582885433987,0.0299657931802122,"negative",0.681582885433987
"908","vOTU_25678_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.681032862245232,0.0301508840318769,"negative",0.681032862245232
"909","vOTU_2983_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.721212121212121,0.0185731550894602,"positive",0.721212121212121
"910","vOTU_3456_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.709090909090909,0.0216659233675324,"positive",0.709090909090909
"911","vOTU_3523_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"912","vOTU_3596_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.709090909090909,0.0216659233675324,"positive",0.709090909090909
"913","vOTU_3891_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.781818181818182,0.00754700778106786,"positive",0.781818181818182
"914","vOTU_4701_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.721212121212121,0.0185731550894602,"positive",0.721212121212121
"915","vOTU_5850_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",0.721212121212121,0.0185731550894602,"positive",0.721212121212121
"916","vOTU_7284_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.644220275096841,0.044381366311308,"negative",0.644220275096841
"917","vOTU_73800_Unknown","zOTU_10_Bifidobacterium_pseudolongum_subsp._pseudolongum",-0.656491137479638,0.039223264750292,"negative",0.656491137479638
"918","vOTU_1093_Lauraviridae","zOTU_170_lactobacilli_johnsonii",-0.687214572070447,0.0281150172536144,"negative",0.687214572070447
"919","vOTU_1182_Unknown","zOTU_170_lactobacilli_johnsonii",-0.769344738763931,0.0092742209381247,"negative",0.769344738763931
"920","vOTU_12870_Livviridae","zOTU_170_lactobacilli_johnsonii",-0.769344738763931,0.0092742209381247,"negative",0.769344738763931
"921","vOTU_1309_Lauraviridae","zOTU_170_lactobacilli_johnsonii",-0.687214572070447,0.0281150172536144,"negative",0.687214572070447
"922","vOTU_57949_Unknown","zOTU_170_lactobacilli_johnsonii",-0.82106539347075,0.00359188000143035,"negative",0.82106539347075
"923","vOTU_15054_Unknown","zOTU_320_Unclassified_Erysipelotrichaceae",0.74535599249993,0.0133490634260187,"positive",0.74535599249993
"924","vOTU_10025_Unknown","zOTU_114_Unclassified._Bacteroides",0.769344738763931,0.0092742209381247,"positive",0.769344738763931
"925","vOTU_1003_Nadiaviridae","zOTU_114_Unclassified._Bacteroides",0.909741195407544,0.00026007817269107,"positive",0.909741195407544
"926","vOTU_1025_Unknown","zOTU_114_Unclassified._Bacteroides",0.743484411410521,0.013711884904507,"positive",0.743484411410521
"927","vOTU_1030_Unknown","zOTU_114_Unclassified._Bacteroides",0.743484411410521,0.013711884904507,"positive",0.743484411410521
"928","vOTU_10472_Unknown","zOTU_114_Unclassified._Bacteroides",0.883561592662003,0.000697191647121852,"positive",0.883561592662003
"929","vOTU_1081_Hannahviridae","zOTU_114_Unclassified._Bacteroides",0.898646375530978,0.000407859941974672,"positive",0.898646375530978
"930","vOTU_1103_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"931","vOTU_1106_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"932","vOTU_11729_Unknown","zOTU_114_Unclassified._Bacteroides",0.873818923214242,0.000949798878818123,"positive",0.873818923214242
"933","vOTU_11789_Unknown","zOTU_114_Unclassified._Bacteroides",0.873818923214242,0.000949798878818123,"positive",0.873818923214242
"934","vOTU_11790_Unknown","zOTU_114_Unclassified._Bacteroides",0.823564837284292,0.00340625830826408,"positive",0.823564837284292
"935","vOTU_11977_Almaviridae","zOTU_114_Unclassified._Bacteroides",0.913841163972146,0.000217046469439455,"positive",0.913841163972146
"936","vOTU_12320_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"937","vOTU_1263_Unknown","zOTU_114_Unclassified._Bacteroides",0.704693920380407,0.0228704477532659,"positive",0.704693920380407
"938","vOTU_12647_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"939","vOTU_1268_Unknown","zOTU_114_Unclassified._Bacteroides",0.872786048177568,0.000980007412081175,"positive",0.872786048177568
"940","vOTU_12870_Livviridae","zOTU_114_Unclassified._Bacteroides",-0.640043101996884,0.0462358799692174,"negative",0.640043101996884
"941","vOTU_12881_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"942","vOTU_12893_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"943","vOTU_12903_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"944","vOTU_13268_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"945","vOTU_13272_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"946","vOTU_1360_Unknown","zOTU_114_Unclassified._Bacteroides",0.885716211854273,0.000648750743011343,"positive",0.885716211854273
"947","vOTU_140822_Unknown","zOTU_114_Unclassified._Bacteroides",0.706839112314865,0.0222771779960764,"positive",0.706839112314865
"948","vOTU_141907_Unknown","zOTU_114_Unclassified._Bacteroides",0.887159670133543,0.000617705570558771,"positive",0.887159670133543
"949","vOTU_14909_Unknown","zOTU_114_Unclassified._Bacteroides",0.875862068965517,0.000892048457961614,"positive",0.875862068965517
"950","vOTU_15717_Morganviridae","zOTU_114_Unclassified._Bacteroides",0.870471791289232,0.00105022544304581,"positive",0.870471791289232
"951","vOTU_16507_Jeppeviridae","zOTU_114_Unclassified._Bacteroides",-0.920836274758814,0.000156033324261089,"negative",0.920836274758814
"952","vOTU_16805_Morganviridae","zOTU_114_Unclassified._Bacteroides",0.859855884500864,0.00142005828895517,"positive",0.859855884500864
"953","vOTU_16850_Unknown","zOTU_114_Unclassified._Bacteroides",0.887159670133543,0.000617705570558771,"positive",0.887159670133543
"954","vOTU_1789_Unknown","zOTU_114_Unclassified._Bacteroides",-0.888412462267307,0.000591653818422339,"negative",0.888412462267307
"955","vOTU_1915_Unknown","zOTU_114_Unclassified._Bacteroides",0.743484411410521,0.013711884904507,"positive",0.743484411410521
"956","vOTU_21705_Unknown","zOTU_114_Unclassified._Bacteroides",0.769344738763931,0.0092742209381247,"positive",0.769344738763931
"957","vOTU_2335_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"958","vOTU_23490_Unknown","zOTU_114_Unclassified._Bacteroides",0.833796682456338,0.00271758087800021,"positive",0.833796682456338
"959","vOTU_23699_Unknown","zOTU_114_Unclassified._Bacteroides",0.862068965517241,0.00133619416088069,"positive",0.862068965517241
"960","vOTU_25678_Unknown","zOTU_114_Unclassified._Bacteroides",0.857381989916462,0.00151825566874341,"positive",0.857381989916462
"961","vOTU_2983_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"962","vOTU_31352_Unknown","zOTU_114_Unclassified._Bacteroides",0.808135229794045,0.00466981750430586,"positive",0.808135229794045
"963","vOTU_3456_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"964","vOTU_3596_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"965","vOTU_36357_Unknown","zOTU_114_Unclassified._Bacteroides",0.958620689655172,0.0000122005951211485,"positive",0.958620689655172
"966","vOTU_3891_Unknown","zOTU_114_Unclassified._Bacteroides",-0.717624084057112,0.01945448387796,"negative",0.717624084057112
"967","vOTU_4701_Unknown","zOTU_114_Unclassified._Bacteroides",-0.756414575087226,0.0113411467110004,"negative",0.756414575087226
